first_name,second_name,season,element_type,cost_change_start,now_cost,form,ict_index,chance_of_playing_next_round,points_per_game,total_points,player_id,team_id,start_cost,position
Paul,Pogba,1718,3,-1,79,3.5,215.6,100,5.1,138,paul_pogba,Manchester United,80,MID
Scott,McTominay,1718,3,-3,42,1.0,14.2,100,1.6,21,scott_mctominay,Manchester United,45,MID
Marcus,Rashford,1718,4,-2,73,2.5,171.7,100,3.0,104,marcus_rashford,Manchester United,75,FWD
Romelu,Lukaku,1718,4,0,115,1.5,273.2,0,4.8,162,romelu_lukaku,Manchester United,115,FWD
Andreas,Pereira,1718,3,-1,49,0.0,0.0,0,0.0,0,andreas_pereira,Manchester United,50,MID
Zlatan,Ibrahimovic,1718,4,-5,95,0.0,12.6,0,1.0,5,zlatan_ibrahimovic,Manchester United,100,FWD
Robert Kenedy,Nunes do Nascimento,1718,3,-2,48,1.5,71.4,0,3.9,51,robert_kenedy_nunes_do_nascimento,Newcastle United,50,MID
Islam,Slimani,1718,4,-4,66,0.5,29.6,0,1.6,25,islam_slimani,Newcastle United,70,FWD
Robert,Elliot,1718,1,0,40,0.0,36.5,100,3.6,57,robert_elliot,Newcastle United,40,GK
Karl,Darlow,1718,1,-2,43,0.0,25.9,100,3.3,33,karl_darlow,Newcastle United,45,GK
DeAndre,Yedlin,1718,2,0,45,2.8,90.0,100,2.6,88,deandre_yedlin,Newcastle United,45,DEF
Ciaran,Clark,1718,2,-2,43,0.0,67.5,0,3.2,64,ciaran_clark,Newcastle United,45,DEF
Jamaal,Lascelles,1718,2,4,49,2.5,111.5,100,3.5,116,jamaal_lascelles,Newcastle United,45,DEF
Paul,Dummett,1718,2,-3,42,2.3,49.0,100,2.6,52,paul_dummett,Newcastle United,45,DEF
Grant,Hanley,1718,2,0,40,0.0,0.0,0,0.0,0,grant_hanley,Newcastle United,40,DEF
Jesús,Gámez Duarte,1718,2,-1,39,0.0,8.4,0,4.5,9,jesus_gamez_duarte,Newcastle United,40,DEF
Florian,Lejeune,1718,2,-2,43,3.3,78.9,100,2.8,66,florian_lejeune,Newcastle United,45,DEF
Matt,Ritchie,1718,3,-6,54,2.8,192.6,100,3.3,116,matt_ritchie,Newcastle United,60,MID
Jonjo,Shelvey,1718,3,-3,52,2.7,132.3,100,2.4,73,jonjo_shelvey,Newcastle United,55,MID
Yoan,Gouffran,1718,3,0,50,0.0,0.0,0,0.0,0,yoan_gouffran,Newcastle United,50,MID
Mohamed,Diamé,1718,3,-4,46,1.8,85.3,None,2.3,70,mohamed_diame,Newcastle United,50,MID
Jack,Colback,1718,3,-3,42,0.0,0.0,0,0.0,0,jack_colback,Newcastle United,45,MID
Christian,Atsu,1718,3,-2,48,0.0,112.9,0,2.8,78,christian_atsu,Newcastle United,50,MID
Dwight,Gayle,1718,4,-4,61,2.5,148.7,100,2.7,94,dwight_gayle,Newcastle United,65,FWD
Ayoze,Pérez,1718,4,0,55,6.0,191.7,None,3.4,124,ayoze_perez,Newcastle United,55,FWD
Aleksandar,Mitrovic,1718,4,-3,47,0.0,16.6,0,1.7,10,aleksandar_mitrovic,Newcastle United,50,FWD
Daryl,Murphy,1718,4,0,45,0.0,0.0,0,0.0,0,daryl_murphy,Newcastle United,45,FWD
Massadio,Haidara,1718,2,-1,39,0.2,0.0,100,1.0,1,massadio_haidara,Newcastle United,40,DEF
Siem,de Jong,1718,3,-1,49,0.0,0.0,0,0.0,0,siem_de_jong,Newcastle United,50,MID
Rolando,Aarons,1718,3,-2,43,0.0,4.6,0,1.3,5,rolando_aarons,Newcastle United,45,MID
Javier,Manquillo,1718,2,-3,42,0.7,45.9,None,2.3,49,javier_manquillo,Newcastle United,45,DEF
Jacob,Murphy,1718,3,-5,50,1.8,54.7,None,2.0,51,jacob_murphy,Newcastle United,55,MID
Jose Luis,Mato Sanmartín,1718,4,0,55,0.7,106.5,100,2.3,69,jose_luis_mato_sanmartin,Newcastle United,55,FWD
Chancel,Mbemba,1718,2,-1,39,0.0,23.2,100,2.2,20,chancel_mbemba,Newcastle United,40,DEF
Mikel,Merino,1718,3,-1,49,0.3,76.9,100,2.0,49,mikel_merino,Newcastle United,50,MID
Isaac,Hayden,1718,3,-2,43,0.2,58.2,100,1.6,41,isaac_hayden,Newcastle United,45,MID
Henri,Saivet,1718,3,-1,44,0.0,5.8,0,8.0,8,henri_saivet,Newcastle United,45,MID
Freddie,Woodman,1718,1,0,40,0.0,0.0,0,0.0,0,freddie_woodman,Newcastle United,40,GK
Martin,Dubravka,1718,1,0,45,4.5,23.3,None,4.4,53,martin_dubravka,Newcastle United,45,GK
Alex,McCarthy,1718,1,-1,44,4.0,28.1,100,2.9,52,alex_mccarthy,Southampton,45,GK
Fraser,Forster,1718,1,-4,46,0.0,48.9,None,3.6,73,fraser_forster,Southampton,50,GK
Ryan,Bertrand,1718,2,-2,53,4.2,139.3,100,2.9,103,ryan_bertrand,Southampton,55,DEF
Maya,Yoshida,1718,2,-4,46,1.5,83.0,100,3.2,76,maya_yoshida,Southampton,50,DEF
Matt,Targett,1718,2,-2,43,0.0,8.1,0,1.0,2,matt_targett,Southampton,45,DEF
Cédric,Soares,1718,2,-3,47,3.3,112.3,100,2.7,85,cedric_soares,Southampton,50,DEF
Jérémy,Pied,1718,2,-3,42,0.0,10.0,100,3.5,7,jeremy_pied,Southampton,45,DEF
Jack,Stephens,1718,2,-5,45,1.3,79.9,100,2.6,58,jack_stephens,Southampton,50,DEF
Sam,McQueen,1718,2,-3,42,0.3,7.2,100,2.0,14,sam_mcqueen,Southampton,45,DEF
Jan,Bednarek,1718,2,-4,41,3.7,13.1,75,4.4,22,jan_bednarek,Southampton,45,DEF
Steven,Davis,1718,3,-3,47,0.2,82.5,50,3.1,71,steven_davis,Southampton,50,MID
James,Ward-Prowse,1718,3,-6,49,1.2,127.1,None,2.8,84,james_ward_prowse,Southampton,55,MID
Dusan,Tadic,1718,3,-3,62,5.8,219.5,None,3.4,122,dusan_tadic,Southampton,65,MID
Jordy,Clasie,1718,3,-1,44,0.0,0.0,0,0.0,0,jordy_clasie,Southampton,45,MID
Oriol,Romeu Vidal,1718,3,-3,42,1.8,118.7,100,2.0,68,oriol_romeu_vidal,Southampton,45,MID
Pierre-Emile,Højbjerg,1718,3,-2,43,1.7,67.6,100,1.7,39,pierre_emile_hojbjerg,Southampton,45,MID
Sofiane,Boufal,1718,3,-3,57,0.0,103.7,100,2.1,55,sofiane_boufal,Southampton,60,MID
Joshua,Sims,1718,3,-2,43,0.2,22.5,None,1.3,8,joshua_sims,Southampton,45,MID
Nathan,Redmond,1718,3,-6,59,2.5,147.2,None,2.3,72,nathan_redmond,Southampton,65,MID
Shane,Long,1718,4,-4,56,1.0,104.6,100,1.8,53,shane_long,Southampton,60,FWD
Charlie,Austin,1718,4,-7,58,2.0,107.7,100,3.0,72,charlie_austin,Southampton,65,FWD
Manolo,Gabbiadini,1718,4,-8,62,1.5,58.6,100,2.4,66,manolo_gabbiadini,Southampton,70,FWD
Mario,Lemina,1718,3,-2,48,1.0,67.8,75,2.3,58,mario_lemina,Southampton,50,MID
Stuart,Taylor,1718,1,0,40,0.0,0.0,None,0.0,0,stuart_taylor,Southampton,40,GK
Wesley,Hoedt,1718,2,0,50,4.0,93.8,100,2.6,74,wesley_hoedt,Southampton,50,DEF
Michael,Obafemi,1718,4,0,45,0.0,0.3,None,1.0,1,michael_obafemi,Southampton,45,FWD
Guido,Carrillo,1718,4,-6,59,0.0,29.4,None,2.1,15,guido_carrillo,Southampton,65,FWD
Kurt,Zouma,1718,2,-1,54,2.4,114.4,100,2.6,87,kurt_zouma,Stoke City,55,DEF
Jack,Butland,1718,1,0,50,4.6,102.5,100,3.6,125,jack_butland,Stoke City,50,GK
Lee,Grant,1718,1,-3,42,0.0,6.3,100,1.7,5,lee_grant,Stoke City,45,GK
Ryan,Shawcross,1718,2,-2,48,2.6,96.0,100,2.5,67,ryan_shawcross,Stoke City,50,DEF
Geoff,Cameron,1718,2,-2,43,0.2,39.0,100,1.6,33,geoff_cameron,Stoke City,45,DEF
Erik,Pieters,1718,2,-3,47,2.4,87.3,100,2.3,71,erik_pieters,Stoke City,50,DEF
Marc,Muniesa,1718,2,0,45,0.0,0.0,0,0.0,0,marc_muniesa,Stoke City,45,DEF
Glen,Johnson,1718,2,-4,41,0.4,18.4,100,0.6,5,glen_johnson,Stoke City,45,DEF
Josh,Tymon,1718,2,-1,44,0.0,2.5,0,0.0,0,josh_tymon,Stoke City,45,DEF
Joe,Allen,1718,3,-4,51,2.0,154.3,100,3.0,109,joe_allen,Stoke City,55,MID
Charlie,Adam,1718,3,-3,47,0.0,27.1,100,0.9,10,charlie_adam,Stoke City,50,MID
Glenn,Whelan,1718,3,0,45,0.0,0.0,0,0.0,0,glenn_whelan,Stoke City,45,MID
Ibrahim,Afellay,1718,3,-2,48,0.0,1.8,100,1.0,6,ibrahim_afellay,Stoke City,50,MID
Xherdan,Shaqiri,1718,3,1,61,4.4,255.2,100,4.3,155,xherdan_shaqiri,Stoke City,60,MID
Giannelli,Imbula,1718,3,0,45,0.0,0.0,0,0.0,0,giannelli_imbula,Stoke City,45,MID
Bojan,Krkic Perez,1718,3,0,55,0.0,1.9,0,2.0,2,bojan_krkic_perez,Stoke City,55,MID
Ramadan,Sobhi,1718,3,-5,45,1.0,68.1,None,2.1,51,ramadan_sobhi,Stoke City,50,MID
Darren,Fletcher,1718,3,-3,47,0.6,77.8,100,2.5,67,darren_fletcher,Stoke City,50,MID
Peter,Crouch,1718,4,-2,48,3.2,99.9,100,2.4,73,peter_crouch,Stoke City,50,FWD
Mame Biram,Diouf,1718,4,-3,52,2.4,159.6,100,2.8,99,mame_biram_diouf,Stoke City,55,FWD
Saido,Berahino,1718,4,-5,55,0.0,23.7,None,1.3,20,saido_berahino,Stoke City,60,FWD
Kevin,Wimmer,1718,2,-5,40,0.0,36.5,100,1.1,19,kevin_wimmer,Stoke City,45,DEF
Eric Maxim,Choupo-Moting,1718,3,-3,52,0.0,168.1,25,3.6,107,eric_maxim_choupo_moting,Stoke City,55,MID
Jesé,Rodríguez Ruiz,1718,3,-6,54,0.0,40.8,0,2.4,31,jese_rodriguez_ruiz,Stoke City,60,MID
Bruno,Martins Indi,1718,2,-1,49,0.8,35.1,0,1.2,20,bruno_martins_indi,Stoke City,50,DEF
Harry,Souttar,1718,2,0,40,0.0,0.0,0,0.0,0,harry_souttar,Stoke City,40,DEF
Thomas,Edwards,1718,2,0,40,0.0,12.7,100,1.0,6,thomas_edwards,Stoke City,40,DEF
Julien,Ngoy,1718,4,0,45,0.0,0.3,0,1.0,1,julien_ngoy,Stoke City,45,FWD
Jakob,Haugaard,1718,1,0,40,0.0,0.0,None,0.0,0,jakob_haugaard,Stoke City,40,GK
Stephen,Ireland,1718,3,0,45,0.6,4.3,100,1.0,4,stephen_ireland,Stoke City,45,MID
Moritz,Bauer,1718,2,0,45,3.2,44.0,None,2.7,41,moritz_bauer,Stoke City,45,DEF
Konstantinos,Stafylidis,1718,2,-2,43,0.0,11.0,0,1.2,6,konstantinos_stafylidis,Stoke City,45,DEF
Papa Alioune,Ndiaye,1718,3,-5,50,4.6,55.0,None,3.2,41,papa_alioune_ndiaye,Stoke City,55,MID
Tyrese,Campbell,1718,4,0,45,0.4,4.4,None,1.0,4,tyrese_campbell,Stoke City,45,FWD
Lasse,Sorenson,1718,3,0,45,1.0,5.5,None,5.0,5,lasse_sorenson,Stoke City,45,MID
Andy,King,1718,3,-3,42,2.2,56.2,100,2.3,51,andy_king,Swansea City,45,MID
Lukasz,Fabianski,1718,1,2,47,5.0,109.9,None,4.1,157,lukasz_fabianski,Swansea City,45,GK
Kristoffer,Nordfeldt,1718,1,-1,39,0.0,0.0,None,0.0,0,kristoffer_nordfeldt,Swansea City,40,GK
Kyle,Naughton,1718,2,1,46,0.7,106.9,100,3.0,101,kyle_naughton,Swansea City,45,DEF
Angel,Rangel,1718,2,-1,39,0.2,4.8,100,1.0,4,angel_rangel,Swansea City,40,DEF
Federico,Fernández,1718,2,0,45,0.8,100.0,100,2.8,85,federico_fernandez,Swansea City,45,DEF
Stephen,Kingsley,1718,2,0,45,0.0,0.0,0,0.0,0,stephen_kingsley,Swansea City,45,DEF
Mike,van der Hoorn,1718,2,-1,44,0.5,69.4,100,3.1,74,mike_van_der_hoorn,Swansea City,45,DEF
Alfie,Mawson,1718,2,1,51,1.3,119.4,100,2.9,112,alfie_mawson,Swansea City,50,DEF
Martin,Olsson,1718,2,0,50,1.8,75.4,100,2.5,89,martin_olsson,Swansea City,50,DEF
Wayne,Routledge,1718,3,-4,51,0.3,22.6,100,1.1,17,wayne_routledge,Swansea City,55,MID
Leon,Britton,1718,3,-1,44,0.2,3.0,100,2.0,10,leon_britton,Swansea City,45,MID
Jay,Fulton,1718,3,-2,43,0.0,0.0,0,0.5,1,jay_fulton,Swansea City,45,MID
Sung-yueng,Ki,1718,3,-4,46,1.5,79.7,100,2.9,73,sung_yueng_ki,Swansea City,50,MID
Jefferson,Montero,1718,3,-1,49,0.0,0.0,0,0.0,0,jefferson_montero,Swansea City,50,MID
Leroy,Fer,1718,3,-3,52,0.0,56.0,0,2.0,41,leroy_fer,Swansea City,55,MID
Nathan,Dyer,1718,3,-1,44,0.8,48.7,100,1.7,41,nathan_dyer,Swansea City,45,MID
Tom,Carroll,1718,3,-2,43,2.7,137.5,None,2.3,85,tom_carroll,Swansea City,45,MID
Modou,Barrow,1718,3,0,50,0.0,0.0,0,0.0,0,modou_barrow,Swansea City,50,MID
Luciano,Narsingh,1718,3,-3,47,0.5,41.4,100,1.7,30,luciano_narsingh,Swansea City,50,MID
Roque,Mesa,1718,3,-3,42,0.0,20.9,0,1.6,18,roque_mesa,Swansea City,45,MID
Oliver,McBurnie,1718,4,1,46,0.0,17.4,0,1.5,16,oliver_mcburnie,Swansea City,45,FWD
Jordan,Ayew,1718,4,4,54,2.8,185.8,100,3.0,108,jordan_ayew,Swansea City,50,FWD
Tammy,Abraham,1718,4,-1,54,0.8,114.2,100,2.8,86,tammy_abraham,Swansea City,55,FWD
André,Ayew,1718,3,-2,68,2.3,102.7,100,2.6,77,andre_ayew,Swansea City,70,MID
Kyle,Bartley,1718,2,-2,43,0.2,11.2,0,1.0,5,kyle_bartley,Swansea City,45,DEF
Sam,Clucas,1718,3,-3,47,1.0,86.2,100,2.6,75,sam_clucas,Swansea City,50,MID
Renato,Sanches,1718,3,-7,43,0.0,27.0,100,1.7,20,renato_sanches,Swansea City,50,MID
Wilfried,Bony,1718,4,-4,56,0.0,39.3,0,2.2,33,wilfried_bony,Swansea City,60,FWD
Joe,Rodon,1718,2,0,40,0.0,0.0,0,0.0,0,joe_rodon,Swansea City,40,DEF
Erwin,Mulder,1718,1,0,40,0.0,0.0,None,0.0,0,erwin_mulder,Swansea City,40,GK
Connor,Roberts,1718,2,0,40,1.0,4.1,None,1.8,7,connor_roberts,Swansea City,40,DEF
Fernando,Llorente,1718,4,-2,73,0.3,22.6,100,1.4,22,fernando_llorente,Tottenham Hotspur,75,FWD
Hugo,Lloris,1718,1,0,55,4.2,72.3,100,4.0,144,hugo_lloris,Tottenham Hotspur,55,GK
Michel,Vorm,1718,1,-2,48,0.0,1.9,100,3.0,3,michel_vorm,Tottenham Hotspur,50,GK
Toby,Alderweireld,1718,2,-2,58,0.8,36.8,100,3.1,43,toby_alderweireld,Tottenham Hotspur,60,DEF
Danny,Rose,1718,2,-1,64,0.8,45.9,100,2.4,24,danny_rose,Tottenham Hotspur,65,DEF
Jan,Vertonghen,1718,2,1,61,4.0,122.7,100,3.8,138,jan_vertonghen,Tottenham Hotspur,60,DEF
Ben,Davies,1718,2,3,58,2.3,151.0,100,4.9,143,ben_davies,Tottenham Hotspur,55,DEF
Kieran,Trippier,1718,2,-3,52,3.5,115.6,75,4.7,113,kieran_trippier,Tottenham Hotspur,55,DEF
Eric,Dier,1718,3,-3,47,1.2,118.6,100,2.5,85,eric_dier,Tottenham Hotspur,50,MID
Mousa,Dembélé,1718,3,-1,49,0.8,68.5,75,1.9,52,mousa_dembele,Tottenham Hotspur,50,MID
Erik,Lamela,1718,3,-2,63,3.8,84.7,100,2.2,55,erik_lamela,Tottenham Hotspur,65,MID
Christian,Eriksen,1718,3,2,97,3.7,358.2,100,5.4,199,christian_eriksen,Tottenham Hotspur,95,MID
Bamidele,Alli,1718,3,-5,90,2.7,258.8,100,4.9,175,bamidele_alli,Tottenham Hotspur,95,MID
Victor,Wanyama,1718,3,-2,48,1.3,37.8,100,1.8,32,victor_wanyama,Tottenham Hotspur,50,MID
Heung-Min,Son,1718,3,3,83,2.8,249.1,100,4.8,178,heung_min_son,Tottenham Hotspur,80,MID
Harry,Winks,1718,3,-2,48,0.0,33.1,0,1.9,31,harry_winks,Tottenham Hotspur,50,MID
Moussa,Sissoko,1718,3,-2,53,1.5,91.1,100,1.8,58,moussa_sissoko,Tottenham Hotspur,55,MID
Harry,Kane,1718,4,6,131,6.0,407.4,100,5.9,217,harry_kane,Tottenham Hotspur,125,FWD
Vincent,Janssen,1718,4,-1,74,0.0,0.0,0,1.0,1,vincent_janssen,Tottenham Hotspur,75,FWD
Kyle,Walker-Peters,1718,2,-5,40,1.0,12.9,100,4.3,13,kyle_walker_peters,Tottenham Hotspur,45,DEF
Cameron,Carter-Vickers,1718,2,0,45,0.0,0.0,0,0.0,0,cameron_carter_vickers,Tottenham Hotspur,45,DEF
Davinson,Sánchez,1718,2,0,60,3.2,76.2,100,3.5,107,davinson_sanchez,Tottenham Hotspur,60,DEF
Tashan,Oakley-Boothe,1718,3,0,45,0.0,0.0,None,0.0,0,tashan_oakley_boothe,Tottenham Hotspur,45,MID
Serge,Aurier,1718,2,-1,59,0.3,81.4,75,4.5,77,serge_aurier,Tottenham Hotspur,60,DEF
Juan,Foyth,1718,2,0,45,0.0,0.0,None,0.0,0,juan_foyth,Tottenham Hotspur,45,DEF
Paulo,Gazzaniga,1718,1,-3,42,0.0,2.7,None,9.0,9,paulo_gazzaniga,Tottenham Hotspur,45,GK
Alfie,Whiteman,1718,1,0,40,0.0,0.0,None,0.0,0,alfie_whiteman,Tottenham Hotspur,40,GK
Lucas,Rodrigues Moura da Silva,1718,3,-3,77,1.5,17.5,100,1.8,11,lucas_rodrigues_moura_da_silva,Tottenham Hotspur,80,MID
Kazaiah,Sterling,1718,4,0,45,0.0,0.0,None,0.0,0,kazaiah_sterling,Tottenham Hotspur,45,FWD
Andre,Gray,1718,4,-2,63,2.6,108.2,None,2.5,79,andre_gray,Watford,65,FWD
Nathaniel,Chalobah,1718,3,-3,42,0.2,20.0,100,2.2,13,nathaniel_chalobah,Watford,45,MID
Molla,Wagué,1718,2,0,45,0.0,14.5,0,3.2,19,molla_wague,Watford,45,DEF
Costel,Pantilimon,1718,1,0,45,0.0,0.0,0,0.0,0,costel_pantilimon,Watford,45,GK
Heurelho,Gomes,1718,1,-1,44,0.4,45.6,100,2.7,64,heurelho_gomes,Watford,45,GK
Younes,Kaboul,1718,2,-3,42,0.0,5.0,0,3.5,7,younes_kaboul,Watford,45,DEF
Craig,Cathcart,1718,2,-1,44,2.4,14.6,100,2.0,14,craig_cathcart,Watford,45,DEF
Sebastian,Prödl,1718,2,-2,43,0.4,39.3,75,2.0,42,sebastian_prodl,Watford,45,DEF
José,Holebas,1718,2,-2,48,2.0,127.0,100,2.6,72,jose_holebas,Watford,50,DEF
Miguel,Britos,1718,2,-2,43,0.0,27.3,75,1.8,22,miguel_britos,Watford,45,DEF
Christian,Kabasele,1718,2,-1,44,2.0,83.7,100,2.4,68,christian_kabasele,Watford,45,DEF
Daryl,Janmaat,1718,2,-2,48,1.0,92.9,100,2.6,59,daryl_janmaat,Watford,50,DEF
Adrian,Mariappa,1718,2,1,41,2.2,62.8,100,2.1,58,adrian_mariappa,Watford,40,DEF
Brandon,Mason,1718,2,-1,39,0.0,0.0,0,0.0,0,brandon_mason,Watford,40,DEF
Francisco,Femenía Far,1718,2,-2,43,0.6,74.5,75,2.8,65,francisco_femenia_far,Watford,45,DEF
Tom,Cleverley,1718,3,0,50,0.0,92.1,0,2.5,58,tom_cleverley,Watford,50,MID
Etienne,Capoue,1718,3,-7,48,1.8,59.7,25,2.1,48,etienne_capoue,Watford,55,MID
Valon,Behrami,1718,3,0,45,0.0,0.0,0,0.0,0,valon_behrami,Watford,45,MID
Steven,Berghuis,1718,3,0,50,0.0,0.0,0,0.0,0,steven_berghuis,Watford,50,MID
Nordin,Amrabat,1718,3,0,50,0.0,8.0,0,2.0,6,nordin_amrabat,Watford,50,MID
Isaac,Success,1718,3,-2,53,0.0,0.0,0,0.0,0,isaac_success,Watford,55,MID
Abdoulaye,Doucouré,1718,3,2,52,2.6,199.7,100,3.7,136,abdoulaye_doucoure,Watford,50,MID
Roberto,Pereyra,1718,3,-2,58,3.0,118.8,100,2.5,81,roberto_pereyra,Watford,60,MID
Will,Hughes,1718,3,-4,46,2.4,64.3,100,3.5,53,will_hughes,Watford,50,MID
Troy,Deeney,1718,4,-2,63,1.2,125.3,100,2.5,73,troy_deeney,Watford,65,FWD
Stefano,Okaka,1718,4,-2,53,0.4,29.8,0,1.6,24,stefano_okaka,Watford,55,FWD
Mauro,Zárate,1718,4,-1,54,0.0,0.0,0,0.0,0,mauro_zarate,Watford,55,FWD
Ben,Watson,1718,3,-2,43,0.0,13.1,0,1.5,12,ben_watson,Watford,45,MID
Jerome,Sinclair,1718,4,-1,49,0.2,1.9,None,1.0,4,jerome_sinclair,Watford,50,FWD
Richarlison,de Andrade,1718,3,-2,58,1.4,209.3,100,3.3,125,richarlison_de_andrade,Watford,60,MID
André,Carrillo,1718,3,-1,54,0.2,90.3,75,2.3,64,andre_carrillo,Watford,55,MID
Orestis,Karnezis,1718,1,0,45,2.2,24.8,None,3.1,47,orestis_karnezis,Watford,45,GK
Marvin,Zeegelaar,1718,2,-5,40,0.0,35.2,100,2.3,28,marvin_zeegelaar,Watford,45,DEF
Michael,Folivi,1718,4,0,45,0.0,0.0,0,0.0,0,michael_folivi,Watford,45,FWD
Daniel,Bachmann,1718,1,0,40,0.0,0.0,None,0.0,0,daniel_bachmann,Watford,40,GK
Gerard,Deulofeu,1718,3,-5,55,0.8,35.8,100,3.6,25,gerard_deulofeu,Watford,60,MID
Carl,Stewart,1718,3,0,45,0.0,0.0,None,0.0,0,carl_stewart,Watford,45,MID
Dodi,Lukebakio,1718,3,-2,48,0.0,3.6,None,1.0,1,dodi_lukebakio,Watford,50,MID
Didier,Ndong,1718,3,0,45,0.0,0.0,0,0.0,0,didier_ndong,Watford,45,MID
Joy,Mukena,1718,2,0,40,0.0,0.0,None,0.0,0,joy_mukena,Watford,40,DEF
Kieran,Gibbs,1718,2,0,50,4.0,97.7,100,2.6,86,kieran_gibbs,West Bromwich Albion,50,DEF
Gareth,Barry,1718,3,-1,44,0.0,82.0,0,2.2,56,gareth_barry,West Bromwich Albion,45,MID
Daniel,Sturridge,1718,4,-1,79,0.6,64.5,100,2.1,32,daniel_sturridge,West Bromwich Albion,80,FWD
Boaz,Myhill,1718,1,0,40,0.0,1.2,100,1.0,1,boaz_myhill,West Bromwich Albion,40,GK
Ben,Foster,1718,1,-2,43,5.6,73.8,100,3.3,123,ben_foster,West Bromwich Albion,45,GK
Allan-Roméo,Nyom,1718,2,-3,47,3.4,74.3,None,2.4,70,allan_romeo_nyom,West Bromwich Albion,50,DEF
Jonny,Evans,1718,2,-1,49,0.4,85.1,100,2.8,78,jonny_evans,West Bromwich Albion,50,DEF
Craig,Dawson,1718,2,-2,48,4.6,111.2,100,3.1,87,craig_dawson,West Bromwich Albion,50,DEF
Gareth,McAuley,1718,2,-5,45,0.0,9.3,100,0.9,8,gareth_mcauley,West Bromwich Albion,50,DEF
Jake,Livermore,1718,3,-2,48,6.2,97.8,100,2.6,89,jake_livermore,West Bromwich Albion,50,MID
Nacer,Chadli,1718,3,-4,56,0.4,10.6,100,3.0,15,nacer_chadli,West Bromwich Albion,60,MID
James,Morrison,1718,3,-2,53,0.0,14.5,0,3.3,13,james_morrison,West Bromwich Albion,55,MID
Claudio,Yacob,1718,3,-2,43,0.2,23.2,100,1.4,23,claudio_yacob,West Bromwich Albion,45,MID
James,McClean,1718,3,-3,47,2.2,80.2,100,1.5,45,james_mcclean,West Bromwich Albion,50,MID
Jonathan,Leko,1718,3,0,45,0.0,0.0,0,0.0,0,jonathan_leko,West Bromwich Albion,45,MID
Matt,Phillips,1718,3,-6,54,3.8,124.7,100,2.7,81,matt_phillips,West Bromwich Albion,60,MID
Sam,Field,1718,3,-1,44,0.0,26.3,100,2.4,23,sam_field,West Bromwich Albion,45,MID
Chris,Brunt,1718,3,-5,50,3.4,122.9,100,3.1,81,chris_brunt,West Bromwich Albion,55,MID
Salomón,Rondón,1718,4,-5,60,3.4,169.6,100,2.9,103,salomon_rondon,West Bromwich Albion,65,FWD
Hal,Robson-Kanu,1718,4,-1,49,0.6,49.5,100,1.5,32,hal_robson_kanu,West Bromwich Albion,50,FWD
Jay,Rodriguez,1718,4,-6,54,3.4,171.1,100,2.9,109,jay_rodriguez,West Bromwich Albion,60,FWD
Ahmed El-Sayed,Hegazi,1718,2,1,46,4.6,126.1,100,3.0,114,ahmed_el_sayed_hegazi,West Bromwich Albion,45,DEF
Rekeem,Harper,1718,3,0,45,0.0,2.7,0,1.0,1,rekeem_harper,West Bromwich Albion,45,MID
Kane,Wilson,1718,2,0,40,0.0,0.0,0,0.0,0,kane_wilson,West Bromwich Albion,40,DEF
Oliver,Burke,1718,3,-6,49,0.2,22.5,100,1.5,23,oliver_burke,West Bromwich Albion,55,MID
Grzegorz,Krychowiak,1718,3,-3,47,1.2,58.4,100,2.1,58,grzegorz_krychowiak,West Bromwich Albion,50,MID
Alex,Palmer,1718,1,0,40,0.0,0.0,None,0.0,0,alex_palmer,West Bromwich Albion,40,GK
Max,Melbourne,1718,2,0,40,0.0,0.0,0,0.0,0,max_melbourne,West Bromwich Albion,40,DEF
Rayhaan,Tulloch,1718,4,0,45,0.0,0.0,None,0.0,0,rayhaan_tulloch,West Bromwich Albion,45,FWD
Nathan,Ferguson,1718,2,0,40,0.0,0.0,None,0.0,0,nathan_ferguson,West Bromwich Albion,40,DEF
Ali,Gabr,1718,2,-3,42,0.0,0.0,None,0.0,0,ali_gabr,West Bromwich Albion,45,DEF
Kyle,Jameson,1718,2,0,40,0.0,0.0,None,0.0,0,kyle_jameson,West Bromwich Albion,40,DEF
Marko,Arnautovic,1718,3,1,71,5.0,241.1,100,4.6,144,marko_arnautovic,West Ham United,70,MID
Adrián,San Miguel del Castillo,1718,1,-5,40,4.0,47.0,100,3.8,72,adrian_san_miguel_del_castillo,West Ham United,45,GK
Darren,Randolph,1718,1,0,45,0.0,0.0,0,0.0,0,darren_randolph,West Ham United,45,GK
Jose,Fonte,1718,2,-3,47,0.0,33.4,0,4.3,34,jose_fonte,West Ham United,50,DEF
James,Collins,1718,2,-2,43,0.2,44.6,100,2.8,36,james_collins,West Ham United,45,DEF
Winston,Reid,1718,2,-2,48,0.0,43.6,0,2.5,42,winston_reid,West Ham United,50,DEF
Aaron,Cresswell,1718,2,-1,49,3.8,145.0,100,3.3,118,aaron_cresswell,West Ham United,50,DEF
Angelo,Ogbonna,1718,2,-3,42,2.7,91.4,100,2.4,77,angelo_ogbonna,West Ham United,45,DEF
Sam,Byram,1718,2,-3,42,0.0,14.5,0,1.0,5,sam_byram,West Ham United,45,DEF
Arthur,Masuaku,1718,2,-3,42,2.8,80.7,100,2.5,68,arthur_masuaku,West Ham United,45,DEF
Pablo,Zabaleta,1718,2,-1,49,2.7,100.7,100,2.4,90,pablo_zabaleta,West Ham United,50,DEF
